seq_x,seq_y,seg_length,seg_heading,seg_heading_change,seg_track_progress,seg_slope,seg_curvature
435783.4807,296212.8909,7.9999458027644295,-5.554807472613556,0.024763703411272764,0.8366000392535163,-0.00527461880940835,0.0247641577776907
435788.3156,296219.2519,7.999877256621049,-5.362314546682196,0.023454666294660864,0.8426623583785419,0.0006122963201098281,0.023455193106660152
435792.3981,296226.1291,7.9999068581585835,-5.24811011530535,0.009653469857105579,0.8487246775035673,-0.0006497622900162509,0.009653507171961081
435796.0283,296233.2574,7.999966601888781,-5.183421877010792,0.0058824640233414716,0.8547869966285928,-0.0044247108851193295,0.0058825194657520915
435799.4385,296240.4941,8.00001165835639,-5.152762479107787,0.002314767619404634,0.8608493157536183,-0.0022249123922778707,0.0023147948016030277
435802.8577,296247.7261,7.9999125103594615,-5.154030836306477,-0.002499221455678935,0.8669116348786438,-0.0017128739700262544,-0.002499273527946512
435806.8874,296254.6283,7.999394760702578,-5.24083909850801,-0.01733820494491023,0.8729739540036693,0.0007995334172873738,-0.01733968674122291
435812.1746,296260.6001,7.998665289917951,-5.437079780916348,-0.03201234697040811,0.8790362731286947,-0.006237373861505439,-0.032017615344708455
435818.9624,296264.7564,7.998196455887945,-5.733749406327667,-0.03929219176455312,0.8850985922537202,0.0050757544841021265,-0.03930129331268293
435826.7625,296266.3061,7.996576285120272,-6.087070280692026,-0.04519480647677032,0.8911609113787456,0.00700184132531282,-0.04520846196841111
435834.6387,296265.1184,7.997701827499164,-6.432887219156592,-0.0422761056551354,0.8972232305037712,0.010997854446064834,-0.04229774743239534
435841.9908,296261.9939,7.9994570175416975,-6.685030264200808,-0.021057684478224425,0.9032855496287967,0.00903839618935397,-0.02105956606866389
435848.9356,296258.0265,7.999806432485652,-6.802215787350191,-0.009889274408889759,0.9093478687538221,0.010875403789287086,-0.009889599306517088
435855.6891,296253.7384,8.000028621964052,-6.848903960466799,-0.0035205908522827345,0.9154101878788476,0.011186916691906868,-0.0035205914687173353
435862.3594,296249.322,7.999917217557702,-6.8680191204471,-0.0021182783626010337,0.9214725070038731,0.006762361820933875,-0.002118289111707511
435868.9844,296244.8377,8.000015234979191,-6.878222305971635,-0.0012793279262225399,0.9275348261288986,0.005750025487433592,-0.0012793351039625516
435875.5825,296240.3138,8.000054007603472,-6.884206340313789,0.00011456282005850582,0.933597145253924,0.00750039213909504,0.00011454163543858902
435882.1895,296235.8031,7.9999577625499,-6.882216378373556,1.0318899668182446e-05,0.9396594643789495,0.004862510493339001,1.034888490551646e-05
435888.7937,296231.2883,7.999974825956809,-6.88283695749129,-0.0006553668013391523,0.9457217835039751,0.005537605373117421,-0.0006553998231279337
435895.3889,296226.7603,7.999997434664881,-6.884833957784051,0.0004957294946547064,0.9517841026290005,0.002349822351627495,0.0004957260902961555
